seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
6,length+template+entropy,Mahalanobis · stats,False,0.720248126501488,0.7724550898203593,167,167,1.050899998517707,209,19f full cov,733099.2004886582
6,length+template+entropy,OneClassSVM · stats,False,0.6709813905123883,0.9221556886227545,167,167,1.061099988874048,881,44SV,307352.53671705874
6,length+template+entropy,IsolationForest · stats,False,0.7012800745813761,0.7604790419161677,167,167,88.16420000221115,10924,100 trees,82057.83362143168
6,length+template+entropy,mean entropy,False,0.5495177310050557,0.8562874251497006,167,167,0.0,0,threshold,2159017.4635046525
6,length+template+entropy,perplexity,False,0.541396249417333,0.8502994011976048,167,167,0.0,0,threshold,1823144.1247931595
6,length+template+entropy,n_tokens (control),False,,1.0,167,167,0.0,0,threshold,2153449.557562071
7,length+template,FIS · stats,False,0.8101939368480011,1.0,207,207,1004.3345000012778,113,3R/56MF/8ant,394248.16968478373
7,length+template,Mahalanobis · stats,False,0.7759340941445542,0.8019323671497585,207,207,1.5655000024707988,209,19f full cov,847145.4951148204
7,length+template,OneClassSVM · stats,False,0.6667600177367032,0.961352657004831,207,207,1.4811000000918284,941,47SV,317460.31608379964
7,length+template,IsolationForest · stats,False,0.7790613549907817,0.7391304347826086,207,207,107.35649999696761,11176,100 trees,83956.9263802523
7,length+template,mean entropy,False,0.8037293752479638,0.642512077294686,207,207,0.0,0,threshold,1973307.9423011697
7,length+template,perplexity,False,0.8058297743237882,0.6376811594202898,207,207,0.0,0,threshold,2409778.6295318985
7,length+template,n_tokens (control),False,,1.0,207,207,0.0,0,threshold,2084592.1571993732
7,length+template+entropy,FIS · stats,False,0.7177154086035286,1.0,153,153,1004.3345000012778,113,3R/56MF/8ant,316115.7047625036
7,length+template+entropy,Mahalanobis · stats,False,0.6901619035413729,0.8888888888888888,153,153,1.5655000024707988,209,19f full cov,715287.5211242923
7,length+template+entropy,OneClassSVM · stats,False,0.5965227049425434,0.9803921568627451,153,153,1.4811000000918284,941,47SV,252059.307339817
7,length+template+entropy,IsolationForest · stats,False,0.6521423384168482,0.9477124183006536,153,153,107.35649999696761,11176,100 trees,81732.95225374706
7,length+template+entropy,mean entropy,False,0.5752915545303089,0.7843137254901961,153,153,0.0,0,threshold,1853422.1045273466
7,length+template+entropy,perplexity,False,0.575761459267803,0.7712418300653595,153,153,0.0,0,threshold,1865853.6891160724
7,length+template+entropy,n_tokens (control),False,,1.0,153,153,0.0,0,threshold,2567114.2904354967
