arm,init,seed,eval,seconds,best_cv_mse
scipy-lbfgsb,hot,3,1136,16.0158,0.003817
scipy-lbfgsb,hot,3,1139,16.0574,0.003817
scipy-lbfgsb,hot,3,1155,16.2854,0.003817
scipy-lbfgsb,hot,3,1213,17.0997,0.003817
scipy-lbfgsb,hot,3,1217,17.1546,0.003817
scipy-lbfgsb,hot,3,1243,17.5250,0.003817
scipy-lbfgsb,hot,3,1270,17.9430,0.003652
scipy-lbfgsb,hot,3,1271,17.9667,0.003652
scipy-lbfgsb,hot,3,1275,18.0452,0.003652
scipy-lbfgsb,hot,3,1284,18.1824,0.003651
scipy-lbfgsb,hot,3,1394,19.7048,0.003651
scipy-lbfgsb,hot,3,1411,19.9584,0.003530
scipy-lbfgsb,hot,3,1412,19.9831,0.003530
scipy-lbfgsb,hot,3,1429,20.2344,0.003530
scipy-lbfgsb,hot,3,1441,20.3924,0.003530
scipy-lbfgsb,hot,3,1452,20.5436,0.003530
scipy-lbfgsb,hot,3,1487,21.0338,0.003530
scipy-lbfgsb,hot,3,1489,21.0633,0.003530
scipy-lbfgsb,hot,3,1552,21.9347,0.003460
scipy-lbfgsb,hot,3,1553,21.9589,0.003460
scipy-lbfgsb,hot,3,1557,22.0392,0.003460
scipy-lbfgsb,hot,3,1570,22.2271,0.003460
scipy-lbfgsb,hot,3,1573,22.2735,0.003460
scipy-lbfgsb,hot,3,1628,23.0922,0.003460
scipy-lbfgsb,hot,3,1682,23.8719,0.003460
scipy-lbfgsb,hot,3,1693,24.0344,0.003372
scipy-lbfgsb,hot,3,1694,24.0588,0.003372
scipy-lbfgsb,hot,3,1698,24.1351,0.003372
scipy-lbfgsb,hot,3,1715,24.3734,0.003371
scipy-lbfgsb,hot,3,1834,26.1028,0.003334
scipy-lbfgsb,hot,3,1835,26.1268,0.003334
scipy-lbfgsb,hot,3,1844,26.2736,0.003334
scipy-lbfgsb,hot,3,1855,26.4184,0.003334
scipy-lbfgsb,hot,3,1866,26.5677,0.003334
scipy-lbfgsb,hot,3,1873,26.6638,0.003334
scipy-lbfgsb,hot,3,1975,28.1427,0.003267
scipy-lbfgsb,hot,3,1976,28.1676,0.003267
scipy-lbfgsb,hot,3,1985,28.3163,0.003267
scipy-lbfgsb,hot,3,1996,28.4758,0.003267
scipy-lbfgsb,hot,4,0,0.0000,0.007497
scipy-lbfgsb,hot,4,2,0.0450,0.007497
scipy-lbfgsb,hot,4,4,0.0741,0.007497
scipy-lbfgsb,hot,4,7,0.1197,0.007497
scipy-lbfgsb,hot,4,23,0.3614,0.007497
scipy-lbfgsb,hot,4,60,0.9007,0.007497
scipy-lbfgsb,hot,4,63,0.9457,0.007497
scipy-lbfgsb,hot,4,145,2.1544,0.007497
scipy-lbfgsb,hot,4,291,4.2165,0.007487
scipy-lbfgsb,hot,4,292,4.2304,0.007487
scipy-lbfgsb,hot,4,294,4.2585,0.007487
scipy-lbfgsb,hot,4,297,4.2996,0.007487
scipy-lbfgsb,hot,4,313,4.5288,0.007486
scipy-lbfgsb,hot,4,350,5.0440,0.007486
scipy-lbfgsb,hot,4,353,5.0872,0.007486
scipy-lbfgsb,hot,4,435,6.1677,0.007486
scipy-lbfgsb,hot,4,581,8.2411,0.007484
scipy-lbfgsb,hot,4,582,8.2550,0.007484
scipy-lbfgsb,hot,4,584,8.2822,0.007484
scipy-lbfgsb,hot,4,587,8.3247,0.007484
scipy-lbfgsb,hot,4,603,8.5520,0.007484
scipy-lbfgsb,hot,4,640,9.0953,0.007484
scipy-lbfgsb,hot,4,643,9.1362,0.007484
scipy-lbfgsb,hot,4,725,10.3121,0.007484
scipy-lbfgsb,hot,4,726,10.3271,0.007482
scipy-lbfgsb,hot,4,727,10.3419,0.007482
scipy-lbfgsb,hot,4,729,10.3687,0.007482
scipy-lbfgsb,hot,4,732,10.4105,0.007482
scipy-lbfgsb,hot,4,748,10.6270,0.007482
scipy-lbfgsb,hot,4,785,11.1479,0.007482
scipy-lbfgsb,hot,4,788,11.1916,0.007481
scipy-lbfgsb,hot,4,870,12.3647,0.007481
scipy-lbfgsb,hot,4,1016,14.4931,0.007476
scipy-lbfgsb,hot,4,1017,14.5073,0.007476
scipy-lbfgsb,hot,4,1019,14.5347,0.007476
scipy-lbfgsb,hot,4,1022,14.5746,0.007476
scipy-lbfgsb,hot,4,1038,14.7921,0.007476
scipy-lbfgsb,hot,4,1075,15.3211,0.007476
scipy-lbfgsb,hot,4,1078,15.3606,0.007476
scipy-lbfgsb,hot,4,1160,16.5547,0.007476
scipy-lbfgsb,hot,4,1161,16.5680,0.007471
scipy-lbfgsb,hot,4,1162,16.5813,0.007471
scipy-lbfgsb,hot,4,1164,16.6067,0.007471
scipy-lbfgsb,hot,4,1167,16.6469,0.007471
scipy-lbfgsb,hot,4,1183,16.8600,0.007471
scipy-lbfgsb,hot,4,1220,17.3654,0.007471
scipy-lbfgsb,hot,4,1223,17.4054,0.007471
scipy-lbfgsb,hot,4,1305,18.4973,0.007471
scipy-lbfgsb,hot,4,1457,20.6120,0.007470
scipy-lbfgsb,hot,4,1473,20.8361,0.007470
scipy-lbfgsb,hot,4,1510,21.3389,0.007470
scipy-lbfgsb,hot,4,1513,21.3793,0.007470
scipy-lbfgsb,hot,4,1595,22.4963,0.007470
scipy-lbfgsb,hot,4,1602,22.5896,0.007470
scipy-lbfgsb,hot,4,1618,22.8033,0.007470
scipy-lbfgsb,hot,4,1655,23.4457,0.007470
scipy-lbfgsb,hot,4,1658,23.4846,0.007470
scipy-lbfgsb,hot,4,1740,24.6181,0.007470
scipy-lbfgsb,hot,5,0,0.0000,0.006414
scipy-lbfgsb,hot,5,3,0.0564,0.006414
scipy-lbfgsb,hot,5,15,0.2183,0.006414
scipy-lbfgsb,hot,5,17,0.2467,0.006414
scipy-lbfgsb,hot,5,19,0.2725,0.006413
scipy-lbfgsb,hot,5,142,1.9196,0.005758
scipy-lbfgsb,hot,5,144,1.9462,0.005758
scipy-lbfgsb,hot,5,146,1.9716,0.005758
scipy-lbfgsb,hot,5,158,2.1317,0.005758
scipy-lbfgsb,hot,5,283,3.9916,0.005272
scipy-lbfgsb,hot,5,285,4.0197,0.005272
scipy-lbfgsb,hot,5,287,4.0477,0.005272
scipy-lbfgsb,hot,5,339,4.7414,0.005271
scipy-lbfgsb,hot,5,424,5.9797,0.004880
scipy-lbfgsb,hot,5,428,6.0367,0.004879
scipy-lbfgsb,hot,5,430,6.0685,0.004879
scipy-lbfgsb,hot,5,433,6.1161,0.004879
scipy-lbfgsb,hot,5,439,6.2047,0.004879
scipy-lbfgsb,hot,5,440,6.2175,0.004879
scipy-lbfgsb,hot,5,446,6.3021,0.004879
scipy-lbfgsb,hot,5,466,6.5969,0.004878
scipy-lbfgsb,hot,5,508,7.2207,0.004875
scipy-lbfgsb,hot,5,565,8.0779,0.004296
scipy-lbfgsb,hot,5,569,8.1653,0.004296
scipy-lbfgsb,hot,5,570,8.1787,0.004296
scipy-lbfgsb,hot,5,607,8.7017,0.004296
scipy-lbfgsb,hot,5,631,9.0541,0.004296
scipy-lbfgsb,hot,5,661,9.4745,0.004296
scipy-lbfgsb,hot,5,706,10.1965,0.004249
scipy-lbfgsb,hot,5,710,10.2512,0.004249
scipy-lbfgsb,hot,5,711,10.2645,0.004249
scipy-lbfgsb,hot,5,748,10.7750,0.004249
scipy-lbfgsb,hot,5,772,11.0976,0.004249
scipy-lbfgsb,hot,5,988,14.2303,0.003957
scipy-lbfgsb,hot,5,990,14.2621,0.003957
scipy-lbfgsb,hot,5,992,14.2910,0.003957
scipy-lbfgsb,hot,5,994,14.3182,0.003957
scipy-lbfgsb,hot,5,1054,15.1489,0.003957
scipy-lbfgsb,hot,5,1270,18.2840,0.003903
scipy-lbfgsb,hot,5,1272,18.3247,0.003903
scipy-lbfgsb,hot,5,1312,18.8590,0.003903
scipy-lbfgsb,hot,5,1336,19.2038,0.003903
scipy-lbfgsb,hot,5,1552,22.3263,0.003851
scipy-lbfgsb,hot,5,1554,22.3510,0.003851
scipy-lbfgsb,hot,5,1558,22.4018,0.003851
scipy-lbfgsb,hot,5,1594,22.8587,0.003851
scipy-lbfgsb,hot,5,1618,23.1701,0.003850
scipy-lbfgsb,hot,5,1975,28.0733,0.003850
scipy-lbfgsb,hot,5,1977,28.1008,0.003850
scipy-lbfgsb,hot,5,1981,28.1561,0.003850
scipy-lbfgsb,hot,6,0,0.0000,0.006464
scipy-lbfgsb,hot,6,2,0.0422,0.006464
scipy-lbfgsb,hot,6,3,0.0554,0.006464
scipy-lbfgsb,hot,6,27,0.4181,0.006464
scipy-lbfgsb,hot,6,28,0.4329,0.006464
scipy-lbfgsb,hot,6,29,0.4473,0.006464
scipy-lbfgsb,hot,6,30,0.4611,0.006464
scipy-lbfgsb,hot,6,92,1.3355,0.006463
scipy-lbfgsb,hot,6,148,2.1363,0.005936
scipy-lbfgsb,hot,6,149,2.1495,0.005936
scipy-lbfgsb,hot,6,150,2.1640,0.005936
scipy-lbfgsb,hot,6,174,2.5081,0.005936
scipy-lbfgsb,hot,6,176,2.5365,0.005936
scipy-lbfgsb,hot,6,177,2.5512,0.005936
scipy-lbfgsb,hot,6,178,2.5654,0.005936
scipy-lbfgsb,hot,6,295,4.1312,0.005388
scipy-lbfgsb,hot,6,296,4.1436,0.005388
scipy-lbfgsb,hot,6,297,4.1566,0.005388
scipy-lbfgsb,hot,6,301,4.2080,0.005388
scipy-lbfgsb,hot,6,419,5.7875,0.005388
scipy-lbfgsb,hot,6,421,5.8138,0.005387
scipy-lbfgsb,hot,6,442,6.1067,0.004969
scipy-lbfgsb,hot,6,443,6.1203,0.004969
scipy-lbfgsb,hot,6,447,6.1780,0.004969
scipy-lbfgsb,hot,6,464,6.4205,0.004969
scipy-lbfgsb,hot,6,483,6.6749,0.004969
scipy-lbfgsb,hot,6,508,7.0200,0.004969
scipy-lbfgsb,hot,6,589,8.2509,0.004572
scipy-lbfgsb,hot,6,594,8.3476,0.004571
scipy-lbfgsb,hot,6,667,9.4450,0.004571
scipy-lbfgsb,hot,6,736,10.5341,0.004394
scipy-lbfgsb,hot,6,738,10.5627,0.004394
scipy-lbfgsb,hot,6,739,10.5769,0.004394
scipy-lbfgsb,hot,6,745,10.6603,0.004394
scipy-lbfgsb,hot,6,752,10.7570,0.004394
scipy-lbfgsb,hot,6,754,10.7843,0.004394
scipy-lbfgsb,hot,6,778,11.1127,0.004393
scipy-lbfgsb,hot,6,883,12.6673,0.004270
scipy-lbfgsb,hot,6,884,12.6817,0.004270
scipy-lbfgsb,hot,6,885,12.6948,0.004270
scipy-lbfgsb,hot,6,919,13.1577,0.004270
scipy-lbfgsb,hot,6,949,13.5691,0.004270
scipy-lbfgsb,hot,6,1008,14.3998,0.004270
scipy-lbfgsb,hot,6,1009,14.4153,0.004269
scipy-lbfgsb,hot,6,1030,14.7311,0.004032
scipy-lbfgsb,hot,6,1032,14.7790,0.004031
scipy-lbfgsb,hot,6,1117,16.0044,0.004031
scipy-lbfgsb,hot,6,1118,16.0195,0.004031
scipy-lbfgsb,hot,6,1177,16.8550,0.003944
scipy-lbfgsb,hot,6,1179,16.9033,0.003944
scipy-lbfgsb,hot,6,1180,16.9275,0.003944
scipy-lbfgsb,hot,6,1245,17.8263,0.003943
scipy-lbfgsb,hot,6,1324,18.9678,0.003853
scipy-lbfgsb,hot,6,1326,19.0153,0.003853
scipy-lbfgsb,hot,6,1327,19.0394,0.003853
scipy-lbfgsb,hot,6,1392,19.9415,0.003853
scipy-lbfgsb,hot,6,1438,20.5589,0.003853
scipy-lbfgsb,hot,6,1471,21.0110,0.003756
scipy-lbfgsb,hot,6,1472,21.0349,0.003756
scipy-lbfgsb,hot,6,1474,21.0830,0.003755
scipy-lbfgsb,hot,6,1476,21.1129,0.003755
scipy-lbfgsb,hot,6,1477,21.1286,0.003755
scipy-lbfgsb,hot,6,1490,21.3033,0.003755
scipy-lbfgsb,hot,6,1581,22.5322,0.003755
scipy-lbfgsb,hot,6,1618,23.0428,0.003653
scipy-lbfgsb,hot,6,1619,23.0667,0.003653
scipy-lbfgsb,hot,6,1621,23.1148,0.003653
scipy-lbfgsb,hot,6,1622,23.1283,0.003652
scipy-lbfgsb,hot,6,1623,23.1411,0.003652
scipy-lbfgsb,hot,6,1637,23.3171,0.003652
scipy-lbfgsb,hot,6,1712,24.3187,0.003652
scipy-lbfgsb,hot,6,1728,24.5435,0.003652
scipy-lbfgsb,hot,6,1912,27.2399,0.003569
scipy-lbfgsb,hot,6,1913,27.2550,0.003569
scipy-lbfgsb,hot,6,1916,27.2983,0.003569
scipy-lbfgsb,hot,7,0,0.0000,0.006181
scipy-lbfgsb,hot,7,2,0.0412,0.006181
scipy-lbfgsb,hot,7,9,0.1358,0.006180
scipy-lbfgsb,hot,7,142,1.8805,0.005446
scipy-lbfgsb,hot,7,146,1.9306,0.005446
scipy-lbfgsb,hot,7,150,1.9801,0.005445
scipy-lbfgsb,hot,7,283,3.8102,0.004822
scipy-lbfgsb,hot,7,287,3.8682,0.004822
scipy-lbfgsb,hot,7,288,3.8831,0.004822
scipy-lbfgsb,hot,7,290,3.9096,0.004822
scipy-lbfgsb,hot,7,298,4.0128,0.004821
scipy-lbfgsb,hot,7,317,4.2586,0.004821
scipy-lbfgsb,hot,7,373,5.0202,0.004821
scipy-lbfgsb,hot,7,424,5.7275,0.004388
scipy-lbfgsb,hot,7,426,5.7541,0.004388
scipy-lbfgsb,hot,7,439,5.9302,0.004388
scipy-lbfgsb,hot,7,548,7.7730,0.004388
scipy-lbfgsb,hot,7,565,8.0736,0.004225
scipy-lbfgsb,hot,7,566,8.0977,0.004225
scipy-lbfgsb,hot,7,567,8.1214,0.004225
scipy-lbfgsb,hot,7,609,8.7442,0.004225
scipy-lbfgsb,hot,7,614,8.8231,0.004224
scipy-lbfgsb,hot,7,661,9.4919,0.004224
scipy-lbfgsb,hot,7,667,9.5763,0.004224
scipy-lbfgsb,hot,7,706,10.1335,0.003914
scipy-lbfgsb,hot,7,709,10.2059,0.003914
scipy-lbfgsb,hot,7,713,10.2648,0.003914
scipy-lbfgsb,hot,7,723,10.4052,0.003914
scipy-lbfgsb,hot,7,728,10.4757,0.003914
scipy-lbfgsb,hot,7,729,10.4906,0.003913
scipy-lbfgsb,hot,7,732,10.5364,0.003913
scipy-lbfgsb,hot,7,738,10.6215,0.003913
scipy-lbfgsb,hot,7,744,10.7052,0.003913
scipy-lbfgsb,hot,7,754,10.8454,0.003913
scipy-lbfgsb,hot,7,756,10.8734,0.003913
scipy-lbfgsb,hot,7,836,11.9488,0.003913
scipy-lbfgsb,hot,7,847,12.1092,0.003854
scipy-lbfgsb,hot,7,848,12.1338,0.003854
scipy-lbfgsb,hot,7,854,12.2413,0.003854
scipy-lbfgsb,hot,7,864,12.3852,0.003854
scipy-lbfgsb,hot,7,870,12.4679,0.003854
scipy-lbfgsb,hot,7,873,12.5095,0.003854
scipy-lbfgsb,hot,7,896,12.8270,0.003854
scipy-lbfgsb,hot,7,927,13.3876,0.003853
scipy-lbfgsb,hot,7,943,13.6077,0.003853
scipy-lbfgsb,hot,7,988,14.2533,0.003764
scipy-lbfgsb,hot,7,991,14.3256,0.003764
scipy-lbfgsb,hot,7,995,14.3791,0.003764
scipy-lbfgsb,hot,7,1003,14.4894,0.003764
scipy-lbfgsb,hot,7,1010,14.5897,0.003764
scipy-lbfgsb,hot,7,1036,14.9548,0.003764
scipy-lbfgsb,hot,7,1038,14.9813,0.003763
scipy-lbfgsb,hot,7,1129,16.2216,0.003686
scipy-lbfgsb,hot,7,1130,16.2455,0.003686
scipy-lbfgsb,hot,7,1131,16.2692,0.003686
scipy-lbfgsb,hot,7,1152,16.5614,0.003685
scipy-lbfgsb,hot,7,1178,16.9063,0.003685
scipy-lbfgsb,hot,7,1225,17.5506,0.003685
scipy-lbfgsb,hot,7,1270,18.1813,0.003615
scipy-lbfgsb,hot,7,1271,18.2052,0.003615
scipy-lbfgsb,hot,7,1272,18.2294,0.003615
scipy-lbfgsb,hot,7,1277,18.3061,0.003615
scipy-lbfgsb,hot,7,1287,18.4374,0.003615
scipy-lbfgsb,hot,7,1293,18.5184,0.003615
scipy-lbfgsb,hot,7,1384,19.8171,0.003615
scipy-lbfgsb,hot,7,1552,22.2277,0.003566
scipy-lbfgsb,hot,7,1555,22.2672,0.003566
scipy-lbfgsb,hot,7,1557,22.2948,0.003566
scipy-lbfgsb,hot,7,1559,22.3218,0.003566
scipy-lbfgsb,hot,7,1568,22.4490,0.003566
scipy-lbfgsb,hot,7,1602,22.9044,0.003566
scipy-lbfgsb,hot,7,1622,23.1873,0.003566
scipy-lbfgsb,hot,7,1666,23.8257,0.003566
scipy-lbfgsb,hot,7,1693,24.2253,0.003499
scipy-lbfgsb,hot,7,1697,24.3121,0.003499
scipy-lbfgsb,hot,7,1698,24.3293,0.003499
scipy-lbfgsb,hot,7,1700,24.3572,0.003499
scipy-lbfgsb,hot,7,1708,24.4796,0.003499
scipy-lbfgsb,hot,7,1709,24.4963,0.003497
scipy-lbfgsb,hot,7,1834,26.2855,0.003462
scipy-lbfgsb,hot,7,1836,26.3333,0.003461
scipy-lbfgsb,hot,7,1849,26.5182,0.003461
scipy-lbfgsb,hot,7,1964,28.1336,0.003461
scipy-lbfgsb,hot,7,1975,28.3013,0.003392
scipy-lbfgsb,hot,7,1979,28.3897,0.003392
scipy-lbfgsb,hot,7,1980,28.4048,0.003392
scipy-lbfgsb,hot,7,1982,28.4348,0.003392
scipy-lbfgsb,hot,7,1990,28.5457,0.003392
scipy-lbfgsb,hot,8,0,0.0000,0.006707
scipy-lbfgsb,hot,8,4,0.0727,0.006707
scipy-lbfgsb,hot,8,26,0.3810,0.006707
scipy-lbfgsb,hot,8,27,0.3937,0.006706
scipy-lbfgsb,hot,8,33,0.4818,0.006706
scipy-lbfgsb,hot,8,45,0.6524,0.006706
scipy-lbfgsb,hot,8,144,2.1142,0.006025
scipy-lbfgsb,hot,8,150,2.1914,0.006025
scipy-lbfgsb,hot,8,153,2.2332,0.006025
scipy-lbfgsb,hot,8,154,2.2459,0.006024
scipy-lbfgsb,hot,8,188,2.7021,0.006024
scipy-lbfgsb,hot,8,250,3.5191,0.006024
scipy-lbfgsb,hot,8,287,4.0058,0.005295
scipy-lbfgsb,hot,8,288,4.0183,0.005295
scipy-lbfgsb,hot,8,294,4.1052,0.005295
scipy-lbfgsb,hot,8,319,4.4385,0.005295
scipy-lbfgsb,hot,8,331,4.5991,0.005295
scipy-lbfgsb,hot,8,332,4.6132,0.005294
scipy-lbfgsb,hot,8,341,4.7424,0.005294
scipy-lbfgsb,hot,8,363,5.0323,0.005294
scipy-lbfgsb,hot,8,409,5.6552,0.005294
scipy-lbfgsb,hot,8,430,5.9267,0.004858
scipy-lbfgsb,hot,8,431,5.9397,0.004858
scipy-lbfgsb,hot,8,433,5.9669,0.004858
scipy-lbfgsb,hot,8,434,5.9803,0.004858
scipy-lbfgsb,hot,8,465,6.3855,0.004858
scipy-lbfgsb,hot,8,480,6.5812,0.004858
scipy-lbfgsb,hot,8,513,7.0370,0.004858
scipy-lbfgsb,hot,8,520,7.1376,0.004856
scipy-lbfgsb,hot,8,573,7.8956,0.004426
scipy-lbfgsb,hot,8,574,7.9196,0.004426
scipy-lbfgsb,hot,8,582,8.0567,0.004426
scipy-lbfgsb,hot,8,583,8.0710,0.004426
scipy-lbfgsb,hot,8,598,8.2820,0.004426
scipy-lbfgsb,hot,8,599,8.2962,0.004426
scipy-lbfgsb,hot,8,623,8.6297,0.004426
scipy-lbfgsb,hot,8,645,8.9231,0.004426
scipy-lbfgsb,hot,8,647,8.9499,0.004426
scipy-lbfgsb,hot,8,691,9.5449,0.004426
scipy-lbfgsb,hot,8,716,9.9031,0.004244
scipy-lbfgsb,hot,8,717,9.9273,0.004243
scipy-lbfgsb,hot,8,718,9.9511,0.004243
scipy-lbfgsb,hot,8,725,10.0590,0.004243
scipy-lbfgsb,hot,8,726,10.0733,0.004243
scipy-lbfgsb,hot,8,734,10.1922,0.004243
scipy-lbfgsb,hot,8,742,10.2984,0.004243
scipy-lbfgsb,hot,8,753,10.4454,0.004243
scipy-lbfgsb,hot,8,834,11.5360,0.004243
scipy-lbfgsb,hot,8,859,11.8792,0.003997
scipy-lbfgsb,hot,8,860,11.9031,0.003997
scipy-lbfgsb,hot,8,861,11.9271,0.003997
scipy-lbfgsb,hot,8,877,12.1440,0.003997
scipy-lbfgsb,hot,8,897,12.4034,0.003997
scipy-lbfgsb,hot,8,1145,15.9316,0.003949
scipy-lbfgsb,hot,8,1146,15.9449,0.003949
scipy-lbfgsb,hot,8,1155,16.0628,0.003949
scipy-lbfgsb,hot,8,1163,16.1825,0.003949
scipy-lbfgsb,hot,8,1207,16.7933,0.003949
scipy-lbfgsb,hot,8,1229,17.0924,0.003949
scipy-lbfgsb,hot,8,1288,18.0311,0.003896
scipy-lbfgsb,hot,8,1289,18.0552,0.003896
scipy-lbfgsb,hot,8,1298,18.1949,0.003896
scipy-lbfgsb,hot,8,1306,18.2994,0.003896
scipy-lbfgsb,hot,8,1350,18.8873,0.003896
scipy-lbfgsb,hot,8,1431,20.0592,0.003809
scipy-lbfgsb,hot,8,1432,20.0838,0.003808
scipy-lbfgsb,hot,8,1441,20.2252,0.003808
scipy-lbfgsb,hot,8,1468,20.6120,0.003808
scipy-lbfgsb,hot,8,1515,21.2953,0.003808
scipy-lbfgsb,hot,8,1574,22.0922,0.003740
scipy-lbfgsb,hot,8,1577,22.1638,0.003740
scipy-lbfgsb,hot,8,1578,22.1770,0.003740
scipy-lbfgsb,hot,8,1584,22.2540,0.003740
scipy-lbfgsb,hot,8,1612,22.6211,0.003739
scipy-lbfgsb,hot,8,1717,24.0321,0.003671
scipy-lbfgsb,hot,8,1718,24.0562,0.003671
scipy-lbfgsb,hot,8,1721,24.1191,0.003671
scipy-lbfgsb,hot,8,1725,24.1741,0.003671
scipy-lbfgsb,hot,8,1727,24.2015,0.003671
scipy-lbfgsb,hot,8,1735,24.3082,0.003671
scipy-lbfgsb,hot,8,1792,25.0689,0.003671
scipy-lbfgsb,hot,8,1793,25.0836,0.003671
scipy-lbfgsb,hot,8,1860,26.0434,0.003609
scipy-lbfgsb,hot,8,1864,26.1292,0.003609
scipy-lbfgsb,hot,8,1870,26.2089,0.003609
scipy-lbfgsb,hot,8,1878,26.3155,0.003609
scipy-lbfgsb,hot,8,1936,27.1495,0.003609
scipy-lbfgsb,hot,8,1950,27.3442,0.003609
scipy-lbfgsb,hot,9,0,0.0000,0.006677
scipy-lbfgsb,hot,9,4,0.0709,0.006677
scipy-lbfgsb,hot,9,5,0.0906,0.006677
scipy-lbfgsb,hot,9,11,0.1848,0.006677
scipy-lbfgsb,hot,9,40,0.5821,0.006677
scipy-lbfgsb,hot,9,60,0.8561,0.006677
scipy-lbfgsb,hot,9,69,0.9745,0.006677
scipy-lbfgsb,hot,9,291,4.2041,0.006648
scipy-lbfgsb,hot,9,294,4.2481,0.006648
scipy-lbfgsb,hot,9,295,4.2623,0.006648
scipy-lbfgsb,hot,9,301,4.3461,0.006648
scipy-lbfgsb,hot,9,330,4.7395,0.006648
scipy-lbfgsb,hot,9,350,5.0221,0.006648
scipy-lbfgsb,hot,9,359,5.1542,0.006648
scipy-lbfgsb,hot,9,436,6.4219,0.006489
scipy-lbfgsb,hot,9,437,6.4361,0.006489
scipy-lbfgsb,hot,9,440,6.4789,0.006489
scipy-lbfgsb,hot,9,446,6.5645,0.006489
scipy-lbfgsb,hot,9,514,7.5358,0.006489
scipy-lbfgsb,hot,9,726,10.4079,0.006395
scipy-lbfgsb,hot,9,727,10.4220,0.006394
scipy-lbfgsb,hot,9,730,10.4626,0.006394
scipy-lbfgsb,hot,9,736,10.5430,0.006394
scipy-lbfgsb,hot,9,804,11.4793,0.006394
scipy-lbfgsb,hot,9,858,12.1896,0.006394
scipy-lbfgsb,hot,9,1016,14.3788,0.006379
scipy-lbfgsb,hot,9,1017,14.3923,0.006379
scipy-lbfgsb,hot,9,1020,14.4339,0.006379
scipy-lbfgsb,hot,9,1026,14.5163,0.006378
scipy-lbfgsb,hot,9,1094,15.4588,0.006378
scipy-lbfgsb,hot,9,1148,16.1669,0.006378
scipy-lbfgsb,hot,9,1306,18.2745,0.006373
scipy-lbfgsb,hot,9,1307,18.2890,0.006373
scipy-lbfgsb,hot,9,1310,18.3304,0.006373
scipy-lbfgsb,hot,9,1316,18.4300,0.006372
scipy-lbfgsb,hot,9,1384,19.3925,0.006372
scipy-lbfgsb,hot,9,1436,20.1059,0.006372
scipy-lbfgsb,hot,9,1438,20.1339,0.006372
scipy-lbfgsb,hot,9,1596,22.3053,0.006370
scipy-lbfgsb,hot,9,1597,22.3204,0.006370
scipy-lbfgsb,hot,9,1600,22.3643,0.006370
scipy-lbfgsb,hot,9,1606,22.5632,0.006370
scipy-lbfgsb,hot,9,1674,23.5057,0.006370
scipy-lbfgsb,hot,9,1726,24.1803,0.006370
scipy-lbfgsb,hot,9,1728,24.2082,0.006370
scipy-lbfgsb,hot,9,1886,26.3891,0.006369
scipy-lbfgsb,hot,9,1887,26.4031,0.006369
scipy-lbfgsb,hot,9,1890,26.4422,0.006369
scipy-lbfgsb,hot,9,1896,26.5204,0.006368
scipy-lbfgsb,hot,9,1964,27.4330,0.006368
none,cold,0,0,0.0000,0.006495
none,cold,1,0,0.0000,0.006025
none,cold,2,0,0.0000,0.006439
none,cold,3,0,0.0000,0.006382
none,cold,4,0,0.0000,0.006222
none,cold,5,0,0.0000,0.006533
none,cold,6,0,0.0000,0.005782
none,cold,7,0,0.0000,0.005357
none,cold,8,0,0.0000,0.006406
none,cold,9,0,0.0000,0.006225
opt-ga,cold,0,0,0.0000,0.006495
opt-ga,cold,0,1,0.0612,0.005616
opt-ga,cold,0,57,0.8404,0.005496
opt-ga,cold,0,115,1.6124,0.005456
opt-ga,cold,0,165,2.2538,0.005335
opt-ga,cold,0,225,3.0225,0.005261
opt-ga,cold,0,294,3.9240,0.005259
opt-ga,cold,0,300,4.0035,0.005242
opt-ga,cold,0,370,4.9213,0.005225
opt-ga,cold,0,455,6.1480,0.005209
opt-ga,cold,0,457,6.1800,0.005171
opt-ga,cold,0,551,7.4625,0.005161
opt-ga,cold,0,582,7.9126,0.005139
opt-ga,cold,0,663,8.9938,0.005000
opt-ga,cold,0,919,12.4167,0.004913
opt-ga,cold,0,923,12.4679,0.004903
opt-ga,cold,0,1013,13.7682,0.004826
opt-ga,cold,0,1115,15.3790,0.004819
opt-ga,cold,0,1127,15.5904,0.004816
opt-ga,cold,0,1133,15.6974,0.004813
opt-ga,cold,0,1138,15.7822,0.004792
opt-ga,cold,0,1214,16.7818,0.004787
opt-ga,cold,0,1304,17.9793,0.004781
opt-ga,cold,0,1325,18.2550,0.004776
opt-ga,cold,0,1363,18.7770,0.004752
opt-ga,cold,0,1388,19.1013,0.004732
opt-ga,cold,0,1398,19.2331,0.004694
opt-ga,cold,0,1469,20.1999,0.004680
opt-ga,cold,0,1485,20.4254,0.004677
opt-ga,cold,0,1600,21.9902,0.004675
opt-ga,cold,0,1682,23.1867,0.004642
opt-ga,cold,0,1863,25.7907,0.004633
opt-ga,cold,0,1878,26.0102,0.004618
opt-ga,cold,0,1885,26.1020,0.004604
opt-ga,cold,0,1941,26.8313,0.004593
opt-ga,cold,0,1986,27.4369,0.004590
opt-ga,cold,0,1990,27.4924,0.004588
opt-ga,cold,1,0,0.0000,0.006025
opt-ga,cold,1,3,0.0799,0.005951
opt-ga,cold,1,4,0.0920,0.005660
opt-ga,cold,1,18,0.2619,0.005623
opt-ga,cold,1,26,0.3655,0.005226
opt-ga,cold,1,142,1.8817,0.005170
